GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000216,1610612751,BKN,Brooklyn,201142,Kevin Durant,Kevin,F,,40:22,15.0,30.0,0.5,2.0,8.0,0.25,0.0,2.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,7.0,2.0,32.0,-25.0
0042000216,1610612751,BKN,Brooklyn,201145,Jeff Green,Jeff,F,,35:35,2.0,9.0,0.222,1.0,4.0,0.25,0.0,0.0,0.0,2.0,4.0,6.0,2.0,2.0,0.0,1.0,3.0,5.0,-16.0
0042000216,1610612751,BKN,Brooklyn,201933,Blake Griffin,Blake,C,,30:40,4.0,8.0,0.5,1.0,4.0,0.25,3.0,4.0,0.75,2.0,4.0,6.0,0.0,2.0,1.0,0.0,2.0,12.0,-7.0
0042000216,1610612751,BKN,Brooklyn,203925,Joe Harris,Joe,G,,36:28,4.0,9.0,0.444,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,9.0,-25.0
0042000216,1610612751,BKN,Brooklyn,201935,James Harden,James,G,,39:58,5.0,9.0,0.556,3.0,6.0,0.5,3.0,5.0,0.6,1.0,4.0,5.0,7.0,4.0,0.0,4.0,4.0,16.0,-19.0
0042000216,1610612751,BKN,Brooklyn,1628455,Mike James,Mike,,,3:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
0042000216,1610612751,BKN,Brooklyn,1629013,Landry Shamet,Landry,,,22:09,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-10.0
0042000216,1610612751,BKN,Brooklyn,1629651,Nicolas Claxton,Nicolas,,,2:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0
0042000216,1610612751,BKN,Brooklyn,1628971,Bruce Brown,Bruce,,,4:34,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0
0042000216,1610612751,BKN,Brooklyn,1629185,Chris Chiozza,Chris,,,4:45,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
