GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000215,1610612749,MIL,Milwaukee,200782,P.J. Tucker,P.J.,F,,33:23,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,-2.0
0042000215,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,41:49,14.0,22.0,0.636,2.0,4.0,0.5,4.0,7.0,0.571,0.0,12.0,12.0,4.0,1.0,2.0,4.0,6.0,34.0,-8.0
0042000215,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,36:26,6.0,10.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,4.0,15.0,2.0
0042000215,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,G,,45:21,8.0,22.0,0.364,3.0,10.0,0.3,6.0,7.0,0.857,0.0,4.0,4.0,5.0,1.0,1.0,3.0,4.0,25.0,-2.0
0042000215,1610612749,MIL,Milwaukee,201950,Jrue Holiday,Jrue,G,,33:52,7.0,16.0,0.438,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,3.0,8.0,1.0,0.0,3.0,3.0,19.0,-4.0
0042000215,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,,31:59,4.0,7.0,0.571,1.0,3.0,0.333,1.0,1.0,1.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,1.0,10.0,-6.0
0042000215,1610612749,MIL,Milwaukee,1627854,Bryn Forbes,Bryn,,,13:03,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,-6.0
0042000215,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,Thanasis,,,1:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0042000215,1610612749,MIL,Milwaukee,1629091,Elijah Bryant,Elijah,,,2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0
0042000215,1610612749,MIL,Milwaukee,1629603,Mamadi Diakite,Mamadi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
