GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042000401,1610612749,MIL,Milwaukee,200782,P.J. Tucker,P.J.,F,,33:10,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,7.0,-14.0
0042000401,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,35:20,6.0,11.0,0.545,1.0,2.0,0.5,7.0,12.0,0.583,2.0,15.0,17.0,4.0,2.0,1.0,3.0,5.0,20.0,1.0
0042000401,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,22:50,7.0,14.0,0.5,3.0,5.0,0.6,0.0,2.0,0.0,5.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,17.0,-17.0
0042000401,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,G,,44:32,12.0,26.0,0.462,5.0,12.0,0.417,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,0.0,5.0,1.0,29.0,-11.0
0042000401,1610612749,MIL,Milwaukee,201950,Jrue Holiday,Jrue,G,,39:56,4.0,14.0,0.286,0.0,4.0,0.0,2.0,2.0,1.0,0.0,7.0,7.0,9.0,0.0,0.0,3.0,1.0,10.0,-16.0
0042000401,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,,,14:15,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,-10.0
0042000401,1610612749,MIL,Milwaukee,1627854,Bryn Forbes,Bryn,,,11:58,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,-1.0
0042000401,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,,28:26,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,8.0,2.0
0042000401,1610612749,MIL,Milwaukee,201952,Jeff Teague,Jeff,,,9:33,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0
0042000401,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,Thanasis,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
