TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID
1610612762,2020,00,Jordan Clarkson,jordan-clarkson,00,G,6-4,194,"JUN 07, 1992",28.0,6,Missouri,203903
1610612762,2020,00,Joe Ingles,joe-ingles,2,F-G,6-8,220,"OCT 02, 1987",33.0,6,Maccabi Tel Aviv,204060
1610612762,2020,00,Trent Forrest,trent-forrest,3,G,6-4,210,"JUN 12, 1998",22.0,R,Florida State,1630235
1610612762,2020,00,Jarrell Brantley,jarrell-brantley,5,F,6-5,250,"JUN 07, 1996",24.0,1,College of Charleston,1629714
1610612762,2020,00,Ersan Ilyasova,ersan-ilyasova,7,F,6-9,235,"MAY 15, 1987",33.0,12,FC Barcelona,101141
1610612762,2020,00,Mike Conley,mike-conley,10,G,6-1,175,"OCT 11, 1987",33.0,13,Ohio State,201144
1610612762,2020,00,Derrick Favors,derrick-favors,15,F,6-9,265,"JUL 15, 1991",29.0,10,Georgia Tech,202324
1610612762,2020,00,Juwan Morgan,juwan-morgan,16,F,6-7,232,"APR 17, 1997",23.0,1,Indiana,1629752
1610612762,2020,00,Udoka Azubuike,udoka-azubuike,20,C-F,6-10,280,"SEP 17, 1999",21.0,R,Kansas,1628962
1610612762,2020,00,Matt Thomas,matt-thomas,21,G,6-4,190,"AUG 04, 1994",26.0,1,Iowa State,1629744
1610612762,2020,00,Royce O'Neale,royce-oneale,23,F,6-4,226,"JUN 05, 1993",27.0,3,Baylor,1626220
1610612762,2020,00,Rudy Gobert,rudy-gobert,27,C,7-1,258,"JUN 26, 1992",28.0,7,Cholet,203497
1610612762,2020,00,Georges Niang,georges-niang,31,F,6-7,230,"JUN 17, 1993",27.0,4,Iowa State,1627777
1610612762,2020,00,Elijah Hughes,elijah-hughes,33,G,6-5,215,"MAR 10, 1998",23.0,R,Syracuse,1630190
1610612762,2020,00,Bojan Bogdanovic,bojan-bogdanovic,44,F,6-7,226,"APR 18, 1989",31.0,6,Fenerbahce,202711
1610612762,2020,00,Donovan Mitchell,donovan-mitchell,45,G,6-1,215,"SEP 07, 1996",24.0,3,Louisville,1628378
1610612762,2020,00,Miye Oni,miye-oni,81,G-F,6-5,206,"AUG 04, 1997",23.0,1,Yale,1629671
